144;Korea Advanced Institute of Science and Technology (KAIST);South Korea;4;367;194;218;183;283;368;8;48,95;2015;289;1472
115;Korea University;South Korea;3;367;58;218;172;411;321;26;49,79;2015;273;1473
419;Kumamoto University;Japan;17;308;353;218;495;441;428;152;45,11;2015;409;1474
771;Kurume University;Japan;54;367;567;218;986;770;812;473;44,27;2015;699;1475
887;Kyoto Institute of Technology;Japan;67;367;567;218;982;868;812;287;44,14;2015;921;1476
728;Kyoto Prefectural University of Medicine;Japan;47;367;567;218;852;752;645;871;44,33;2015;637;1477
17;Kyoto University;Japan;2;22;16;24;30;42;88;16;68,60;2015;60;1478
401;Kyung Hee University;South Korea;12;245;495;218;380;584;645;95;45,16;2015;558;1479
307;Kyungpook National University;South Korea;8;367;412;218;355;625;321;66;45,92;2015;413;1480
100;Kyushu University;Japan;7;367;49;218;152;182;264;37;50,60;2015;200;1481
645;La Trobe University;Australia;19;367;457;218;536;455;812;803;44,44;2015;579;1482
426;Lancaster University;United Kingdom;35;367;360;218;364;398;234;673;45,08;2015;369;1483
514;Lanzhou University;China;28;367;567;218;350;689;645;624;44,72;2015;457;1484
229;Laval University;Canada;11;292;273;218;207;270;182;140;46,95;2015;200;1485
264;Lehigh University;USA;102;367;47;218;615;542;511;534;46,40;2015;511;1486
108;Leiden University;Netherlands;3;120;567;102;82;94;53;260;50,17;2015;56;1487
302;Leipzig University;Germany;26;326;567;208;281;266;511;364;45,94;2015;242;1488
618;Lille 2 University of Health and Law;France;26;367;567;218;821;631;645;630;44,48;2015;520;1489
355;Link?ping University;Sweden;8;367;237;218;323;401;368;871;45,47;2015;324;1490
696;Liverpool John Moores University;United Kingdom;53;367;567;218;723;395;511;871;44,37;2015;606;1491
665;Loma Linda University;USA;193;367;567;218;848;755;645;555;44,41;2015;565;1492
59;Lomonosov Moscow State University;Russia;1;14;175;48;268;254;287;861;54,19;2015;344;1493
279;London School of Economics;United Kingdom;25;78;65;91;503;739;264;871;46,22;2015;590;1494
246;London School of Hygiene & Tropical Medicine;United Kingdom;21;367;567;159;300;294;264;736;46,59;2015;164;1495
694;Loughborough University;United Kingdom;52;367;567;218;512;806;511;480;44,37;2015;646;1496
332;Louisiana State University - Baton Rouge;USA;121;270;177;218;292;215;197;458;45,61;2015;353;1497
625;Louisiana Tech University;USA;184;367;197;218;969;871;428;792;44,47;2015;754;1498
437;Loyola University Chicago;USA;144;367;366;218;522;438;511;713;45,03;2015;353;1499
600;LSU Health Sciences Center New Orleans;USA;178;367;567;218;823;544;645;661;44,52;2015;503;1500
79;Ludwig Maximilian University of Munich;Germany;2;42;129;92;66;55;53;167;52,16;2015;51;1501
117;Lund University;Sweden;2;136;466;169;85;135;53;871;49,75;2015;60;1502
225;Maastricht University;Netherlands;8;367;567;218;185;354;234;281;47,00;2015;156;1503
449;Macquarie University;Australia;9;367;304;218;391;292;321;530;44,96;2015;402;1504
802;Magna Gr?cia University of Catanzaro;Italy;44;367;567;218;948;813;812;766;44,24;2015;715;1505
532;Mahidol University;Thailand;2;367;567;218;476;372;368;861;44,69;2015;447;1506
869;Makerere University;Uganda;1;367;567;218;882;656;645;871;44,16;2015;809;1507
885;Manchester Metropolitan University;United Kingdom;64;367;458;218;941;677;812;721;44,14;2015;850;1508
988;Mansoura University;Egypt;3;367;567;218;987;969;645;871;44,04;2015;958;1509
662;Marche Polytechnic University;Italy;35;367;567;218;688;649;812;748;44,41;2015;565;1510
717;Marquette University;USA;198;367;201;218;912;785;812;682;44,34;2015;896;1511
497;Martin Luther University of Halle-Wittenberg;Germany;40;358;567;210;394;345;812;706;44,79;2015;413;1512
702;Masaryk University;Czech Republic;2;367;567;218;645;519;645;705;44,36;2015;622;1513
3;Massachusetts Institute of Technology;USA;3;3;11;2;15;2;2;1;97,54;2015;2;1514
658;Massey University;New Zealand;5;367;496;218;570;554;812;723;44,42;2015;579;1515
42;McGill University;Canada;2;34;37;75;33;53;44;132;56,49;2015;34;1516
150;McMaster University;Canada;6;222;268;163;127;156;101;222;48,74;2015;87;1517
297;Medical College of Wisconsin;USA;113;367;567;218;337;284;321;659;45,97;2015;219;1518
574;Medical University of Graz;Austria;6;367;567;218;573;628;812;576;44,58;2015;486;1519
